district,dm_control_hba1c,dm_control_hba1c_se,dm_control_hba1c_lt7,dm_control_hba1c_lt7_se,dm_control_rbg,dm_control_rbg_se,n
561,0.5972908834076627,0.11050486859160116,0.5185652451715694,0.1303947533544895,0.6486018075045679,0.11141507124384613,19
562,0.25376674969441276,0.15385170651056573,0.07772297981094992,0.05127417823511491,0.2668865369665469,0.15928023307100447,22
563,0.27120551510221635,0.1449040974285663,0.19106747337686333,0.10640228892764947,0.27120551510221635,0.1449040974285663,15
564,0.27898066927558185,0.14009380632058663,0.19914179340125476,0.12959302778955128,0.27898066927558185,0.14009380632058663,14
565,0.3969513805373086,0.2151211713718105,0.23483209521770257,0.14037668109840698,0.4414790413296945,0.23951850693085017,11
566,0.20927129774857584,0.1036570036156955,0.13115870493264423,0.06508295415311917,0.45398041723191074,0.22948972876527748,19
567,0.717766779677294,0.12347445119124051,0.5668202249946895,0.0916285824646096,0.7388654835296317,0.11619749067456461,34
568,0.29711532256255674,0.11987688913718382,0.2481836091191137,0.10340846885029743,0.46996395109274747,0.16064662669418925,30
569,0.3717730171286329,0.12279180158925683,0.14757505895700965,0.07474948669116631,0.5373126476179055,0.15669083130909472,31
570,0.4006282084817608,0.103641051365958,0.10393279774898721,0.06503875276005723,0.4224907759964698,0.10378899301175268,15
571,0.8272608537157959,0.10359101468246502,0.6799634249918278,0.14225099922373743,0.827835195851811,0.1024000273413409,25
572,0.4567658562075701,0.05109435611103134,0.41724131899374156,0.061275817118796566,0.49618054514473264,0.05163110826878304,22
573,0.18117988678843694,0.09641569874556986,0.05843109697421179,0.057100876738374474,0.3217461247872286,0.11860719212903285,16
574,0.30212893171951893,0.11384412803223494,0.07759362436144507,0.03807989729690087,0.6314952078834581,0.13154651348414464,26
575,0.6899457697440552,0.20197167094722193,0.6899457697440552,0.20197167094722193,0.6899457697440552,0.20197167094722193,19
576,0.7367344642446213,0.11899347051546123,0.19090264969591067,0.10014599783912138,0.784068107134474,0.10988680291288569,26
577,0.6034647307440296,0.17226983286796896,0.07784605884735446,0.04448228786991056,0.6217192297764337,0.16944640151011464,19
578,0.09329855998845356,0.05517927743207913,0.06208600460779173,0.04088537564387541,0.22524183039000495,0.08667191753777953,21
579,0.6300317344958708,0.1892689275706182,0.3566012983332169,0.15462292650611856,0.7747278439687182,0.17717047978859485,25
580,0.24011721778470274,0.14564828879590863,0.13465873102106812,0.06537713528841718,0.8915604371472136,0.1016435151063787,9
581,0.2678064678345863,0.17863262456613097,0.04228093990455233,0.028064103061322253,0.3046266601953824,0.17964988946893348,15
582,0.6042978682072591,0.20340136190769767,0.587463696248039,0.21241169475608357,0.6042978682072591,0.20340136190769767,15
583,0.18764923818871995,0.062492431921757886,0.0904214635241082,0.05268196032430575,0.2073790719397518,0.06937157574390115,20
584,0.1545628520493349,0.0665167028683079,0.09071740697249701,0.04713822557824932,0.5151081797109236,0.16903197845932386,28
585,0.3047999013825044,0.09561829670016254,0.2279940156144089,0.09304460001420915,0.3723387130950556,0.10572769551817755,45
586,0.34043799765141525,0.12099104982913671,0.14571506640192997,0.07403200997891474,0.4267099621842894,0.14569521799724963,30
587,0.48225945241095386,0.12637454268541265,0.2953043366623481,0.13367386197378572,0.6095350725114967,0.12357101437221026,38
588,0.7036791229303329,0.11526909134896766,0.39862679414702074,0.17400789788353205,0.7823410984831514,0.09274045283777882,23
589,0.40199035674449757,0.18943073418751308,0.31364538200620035,0.1991379564783492,0.4355695046594045,0.1859962534471079,40
590,0.9031737320750739,0.05687867070020919,0.38503802497339173,0.19397246662799966,0.9031737320750739,0.05687867070020919,20
591,0.09268331546853784,0.039813826985191696,0.04670952920854593,0.024310255128501792,0.3122048378445711,0.1429856928770378,33
592,0.6627590260787464,0.1383470302341963,0.22851300445610873,0.04919741911156744,0.6914433826993781,0.13014378411325997,51
593,0.6989334446171174,0.10417408989674039,0.33520311615115417,0.16235077072441859,0.7698404135139769,0.08216654623742882,37
594,0.25428115660100786,0.09052682452859981,0.14560860344612664,0.05407083518461456,0.3714092361391684,0.09915184622556737,56
595,0.4699853524270783,0.11975751551341494,0.09515805009344092,0.07280438279796762,0.5757545763555372,0.11477736482846818,45
596,0.4421458393318697,0.12104819737210883,0.0645287805392788,0.029280154710425166,0.6084195392179677,0.12559101466985645,32
597,0.49133930339022475,0.12853866354130386,0.21394382093061887,0.08112894094239026,0.519214111158997,0.12285073983655387,48
598,0.11400332676269925,0.03489418980331614,0.10307720041595655,0.031214222038437874,0.13417826957670306,0.03558802765679782,34
599,0.34944250677018934,0.14722073509183753,0.29899988717351395,0.1406821509910539,0.4503444627011951,0.15610302983421406,54
600,0.08609916045745628,0.030881635168360434,0.03986730864116013,0.021110958492068715,0.5556041495223832,0.10102859190951768,33
601,0.46875829580164646,0.17727319499137462,0.18912263414229433,0.06626229012665445,0.5140824896258586,0.17850568112051182,40
602,0.5933446768380217,0.11689123540457659,0.4090546533056042,0.10249857955035768,0.5969708110481576,0.11591682572792016,54
603,0.5044035507702584,0.12633749843431624,0.2836311910528283,0.07339205386342408,0.5280894854101585,0.13069254277772932,49
604,0.46607307687288224,0.08229818377857043,0.3324454413124239,0.08311627849448482,0.6168559504588117,0.0760553036523033,63
605,0.32844186976666184,0.1018758830832961,0.09255105306514584,0.04719246917605973,0.394008061221042,0.10525775632884928,35
606,0.6902422666344309,0.10959149852977203,0.39665652843419485,0.09135254720724012,0.7313274939053762,0.09800121091225343,51
607,0.7585955512501066,0.0784293961128789,0.6477536589504777,0.0789225468283322,0.8157314784577867,0.06724121606251594,57
608,0.3456375166855474,0.17797351903973785,0.19394181017417517,0.12755763611435594,0.39819495227841223,0.15180668549814538,20
609,0.3966606135234722,0.13310783483241312,0.36493760424030486,0.13014368029614395,0.5643644587635701,0.13980985268755844,18
610,0.15368787115587318,0.06162423885020974,0.07686317988161585,0.04576627755394017,0.30311254449287434,0.09874349859027039,30
611,0.34693256217031965,0.10603004797473317,0.18821015812819236,0.08114162017572253,0.34693256217031965,0.10603004797473317,19
612,0.42209715426705297,0.0823620880878128,0.18815695497279047,0.06753773218101546,0.5197727588269302,0.09508463720451699,34
613,0.06936870368933631,0.039445957861862474,0.035117515408627314,0.03159937753633249,0.23301643236369252,0.13517304186762716,18
614,0.28603632944445956,0.1280993092142064,0.09048207850333975,0.06090209700425495,0.5617442968379539,0.14329889393154427,18
615,0.5295512838540006,0.13593489430294267,0.4037279586860649,0.10906510712104359,0.6031869530807595,0.1308957136227787,53
616,0.5616752436805906,0.1432903147792083,0.40655715813525645,0.13147532469995254,0.653961090039797,0.13135628767907445,64
617,0.4847825965861028,0.10214149469421249,0.25953094852753505,0.11035372968922519,0.5402167227012312,0.10217591136827693,29
618,0.6148698974825183,0.09461265846608365,0.3979309200556977,0.08651988223409186,0.710240183623272,0.08216958237855289,59
619,0.7390514167099941,0.06052354222276244,0.4279526702547076,0.07559447081694033,0.7557418864789347,0.05853194230458361,91
620,0.32517494879247805,0.11897669024507444,0.2488638089658369,0.11552803839312638,0.410790481449585,0.12052744117088414,26
621,0.31058615108114196,0.10088295977732083,0.13392121014351926,0.06182922533401978,0.31058615108114196,0.10088295977732083,30
622,0.6220943149544197,0.09808396036511417,0.2972135749041527,0.11438455849587263,0.7784127874762858,0.07054131359949739,45
623,0.8030862715526543,0.05674853077127455,0.6498056382968712,0.06428179121962567,0.8195655345622487,0.05700529345311432,163
624,0.20797591950094352,0.08058973164349184,0.15543148521232292,0.07025682563813097,0.2871749586659247,0.11856094498452029,38
625,0.6654206514972063,0.08515523504337011,0.48269976735550085,0.08942199636486174,0.7194564058882271,0.07247840095561471,68
626,0.8377380456912735,0.06387485425547207,0.581171709380003,0.05183952930995032,0.8377380456912735,0.06387485425547207,150
627,0.3684248555931346,0.08097147637590327,0.18140651972764973,0.06602430710626452,0.46614514913737676,0.08824968689891576,41
628,0.8120189660732783,0.032995998324356623,0.6174963262876081,0.04123059073691114,0.842350318679769,0.0357593424331674,151
629,0.6280963694670932,0.08293575371057745,0.40089545087274425,0.06915890435287832,0.7481314254815699,0.08646268355359163,105
630,0.3920319733381956,0.16553005130170415,0.1258833314806231,0.11966549961730935,0.4575480735629124,0.15636039060547555,12
631,0.4644341575931707,0.12647450406757837,0.30727356178015147,0.1154765361673542,0.4142093136177532,0.11548161182285807,24
632,0.250584697054162,0.05284413791077503,0.1104059713897692,0.049940805649691444,0.3734016553471918,0.09973163070228805,35
633,0.11030322445720303,0.06944119717864111,0.0328534094797918,0.033757070459566274,0.21068934615496585,0.08842905789584811,21
634,0.345417301317021,0.06246427015853025,0.17356475927664447,0.05013092937309573,0.5028423758993436,0.07595788710578182,58
635,0.5655413988267194,0.10978092902540135,0.33910015514867686,0.1267009421651526,0.6506501077016269,0.09642923804008587,49
636,0.5759679691314734,0.08980175277140856,0.11963871562606122,0.06924530372849788,0.6352358086654435,0.08799150244013959,40
637,0.3241634180330518,0.07985489194543084,0.052431607141955994,0.028936447197968115,0.37412322878252235,0.09354917417303482,45
638,0.5015323444912544,0.22992943490152565,0.3618385820828383,0.18411474037548303,0.5015323444912544,0.22992943490152565,12
639,0.3549838241673701,0.15501484118557812,0.055988315711159274,0.03432778669424364,0.37205481598168083,0.1563810042411545,29
640,0.566101992257582,0.16148502909006476,0.5053701048409909,0.18155186637977183,0.6204103474169845,0.15404943754557512,28
801,0.9068805886971064,0.053959340587324975,0.7369139456099552,0.038206190021105625,0.9079195490514038,0.055831820572231544,48
802,0.8365569243740715,0.16124263335500724,0.8365569243740715,0.16124263335500724,0.8365569243740715,0.16124263335500724,4
803,0.663389318548101,0.27504774437073976,0.663389318548101,0.27504774437073976,0.663389318548101,0.27504774437073976,3
804,0.6601660541713877,0.12857730802014714,0.47360821336313197,0.14361293095301209,0.7515720618322884,0.09659608760109098,17
805,0.6904453441295546,0.16712695646299452,0.6904453441295546,0.16712695646299452,0.6904453441295546,0.16712695646299452,3
806,0.7709907386217297,0.11905285918690457,0.5547216781506109,0.17623667130825507,0.7825069819208439,0.1131586060080937,13
807,0.9548180929289541,0.04639817614759798,0.6691709122460499,0.10233768287438649,0.9548180929289541,0.04639817614759798,21
808,0.559160338409805,0.2339799727979672,0.44707907203286823,0.2223903435479032,0.559160338409805,0.2339799727979672,7
809,0.4911895981920899,0.2188328669849763,0,0,0.5310826746638959,0.21130062139558356,9
810,0.658408425287637,0.21371329212846688,0.05567635514396007,0.018072030512567065,0.7173689965954317,0.16413811215356922,8
811,0.6401911652053958,0.18784753762904394,0.5877388070139115,0.19347289391615471,0.6646009272573965,0.18506656066490673,15
812,0.8528399105160133,0.053134445213914736,0.25697522371895165,0.16090873037243025,0.9683909763678261,0.03556463784881315,16
813,0.6277729840998857,0.13325400841756913,0.46051053954892857,0.15678160945093633,0.7711495169639844,0.09890926251578085,27
814,0.7484245020149424,0.09795613018632054,0.1379815265388775,0.08400300594553939,0.8292105307192628,0.07015812599118763,19
815,0.8828663073939998,0.1247793327711665,0.19187701860477113,0.14566545623089913,0.8828663073939998,0.1247793327711665,8
816,0.5670206432648641,0.24000255930092532,0.4429022550256202,0.2252562006229814,0.597798400144667,0.21817848756258715,15
817,0.37442670116455984,0.18846646291121824,0.10249445008379657,0.05910186405163323,0.6428288908507218,0.16999822104305018,21
818,0.405430925595596,0.21185309584553655,0.3190441872913009,0.18723694630994114,0.405430925595596,0.21185309584553655,26
819,0.6082890693160825,0.12606582309254938,0.21667144906993768,0.1285224630582428,0.6082890693160825,0.12606582309254938,22
820,0.4943919827667709,0.20494255288937313,0.4943919827667709,0.20494255288937313,0.4943919827667709,0.20494255288937313,7
821,0.45407936735076165,0.22912226026346857,0.34008586903924387,0.2189787092345556,0.7078484365271601,0.22018418503817408,12
822,0.6581110467291238,0.16858114223881496,0.6581110467291238,0.16858114223881496,0.7791203311400767,0.12449827385575765,5
823,0.8524819564354527,0.12670773886523892,0.5453884296132245,0.1661097297778041,0.8524819564354527,0.12670773886523892,13
824,0,0,0,0,0.5087217439988803,0.35424818822116516,2
825,0.8538253645466732,0.06319410524928872,0.7169560425226204,0.0966940848567313,0.8648683004786553,0.06459441081354265,45
826,0.6080577967599634,0.16440068492280932,0.5346767046480916,0.16535543042936146,0.8078795910918958,0.10614073736726995,12
827,0.6026313486875203,0.08579045521917242,0.3547175106038076,0.13348755348438276,0.7204570722674627,0.11893530781836249,20
828,0.7550585471392426,0.20753754573250313,0.5613538028696575,0.19933584372605587,0.7550585471392426,0.20753754573250313,9
829,0.8103552965154032,0.10503987456053833,0.42876377284126593,0.11830994160494354,0.8494255049795548,0.11063197498973039,25
830,0.9076771980829244,0.0641105730178731,0.788782064866146,0.09959345690848155,0.9076771980829244,0.0641105730178731,18
831,0.7127096857290958,0.16393247714848025,0.48433918859999764,0.1648562049184082,0.8137831886503626,0.09426787894139319,18
832,1,0,0.4460489291855558,0.35023028826668495,1,0,2
833,0.5429717708598678,0.13871342249634347,0.2778337467304144,0.1128055074065645,0.702780894350093,0.15165280314730892,27
834,0.8728829666134935,0.09562738530467965,0.7650599320665578,0.14108384121824824,0.953290110598941,0.048446138477556445,10
835,0.7235977826857812,0.23277885990936154,0.5546639327191102,0.25118676130132767,0.564775167830562,0.2269346385185718,5
836,0,0,0,0,0,0,5
837,0.607604609784562,0.13752753439740717,0.39800740730820633,0.08063951082609849,0.6813281140839633,0.12553306304295206,27
838,0.522492322659189,0.12250280239951242,0.18830827363547348,0.0686285492319177,0.522492322659189,0.12250280239951242,18
839,0.3753806687966957,0.09432493883246458,0.2378905916087388,0.08877584401958419,0.733587606047406,0.07928920744610085,33
840,0.7042587714857574,0.11984670472015446,0.44675082542741545,0.09698028237523547,0.7387577459166,0.11898336059831205,24
841,0.3259331679694534,0.10310320908840577,0.23011732220901931,0.09404625722776672,0.3496659842619146,0.11067398984580117,31
842,0.3209991446272685,0.09303864324015841,0.23268304053282976,0.10117791654810962,0.3872753870683566,0.09557183514653401,32
843,0.40639571888224757,0.09150782780526036,0.25586313176486664,0.08571471660202672,0.505912523592603,0.09521443996400963,27
844,0.4028786372081302,0.16434760706573123,0.3386775906093842,0.16641098025905052,0.4028786372081302,0.16434760706573123,13
845,0.4186444881524475,0.14772156486636415,0.08056450273819389,0.04427997106449574,0.4584613114505739,0.14408595078359915,19
846,0.3129355999891493,0.1286304762212881,0.1727050798285251,0.07105664110993547,0.5257273961287726,0.1141576462656548,25
847,0.48624867200207816,0.07537895242787226,0.184241994956755,0.08773015402391433,0.5290090770531748,0.07622873352308585,28
848,0.6142461379194568,0.15756351644168512,0.2534643404671728,0.12953593943595648,0.7600285857980774,0.1324695241771042,22
849,0.3967929119487297,0.22165380790580408,0.09148604052784995,0.06723645481591542,0.3967929119487297,0.22165380790580408,8
850,0.5246478361406869,0.11942569709298036,0.3428912148313633,0.1458658208779871,0.5989927731117515,0.14717294326900765,14
851,0.5087913326472103,0.2539881358691314,0.47204786275425475,0.2541206091435471,0.5087913326472103,0.2539881358691314,9
852,0.17995526702044687,0.13640788849693813,0.14402655026681235,0.11019127752891152,0.17995526702044687,0.13640788849693813,6
853,0.8319733763660822,0.0875494795820819,0.6932013854650669,0.13263279085894056,0.8370345414861532,0.08405705093574686,25
854,0.18326303795748067,0.11236816178753564,0.18326303795748067,0.11236816178753564,0.758983572943856,0.1423806319948881,12
855,0.6792556873964842,0.15207886285132569,0.0920046556436329,0.07600662806310106,0.72877913962472185,0.17310487129328933,11
856,0.37658557382014446,0.20443225938192755,0.15335898891643884,0.07661174467046378,0.4029697140851807,0.2043190436482044,17
857,0.7168095049938225,0.24590533187845737,0.3949258435021997,0.11899860113922886,0.9601050239644224,0.046310177347923615,10
858,0.5906183565973206,0.1852530859243346,0.16045165299810019,0.14576832592805608,0.7195831366751879,0.16926676082975592,7
859,0.5183994594483768,0.24708666741227858,0.20191568502067905,0.1228327011360349,0.5398202028740661,0.2523911118017461,17
860,0.06850261678558622,0.08216354959862393,0.06850261678558622,0.08216354959862393,0.8717752798370562,0.1472512405346523,4
861,0.29572813829351974,0.143720009881624,0.1680004964764485,0.09254749952853795,0.36689571596176884,0.18534662519004014,20
862,0.8445225534820971,0.0834910700047161,0.8109965823140703,0.1003291870332317,0.8445225534820971,0.0834910700047161,8
863,0.656290369648733,0.20577441537157137,0.60278428243391,0.2282162227050919,0.6805066735387401,0.17841479431809262,10
864,0.11312679110650659,0.06264461004760136,0.061649033352849394,0.04231622395315483,0.36965282308203634,0.20235881260624716,17
865,0.35333390143791404,0.15069563000797837,0.25759964097588006,0.14014671650828436,0.38106022232111697,0.14624044034667916,16
866,0.40271124412472503,0.22064450819848117,0.40271124412472503,0.22064450819848117,0.40271124412472503,0.22064450819848117,5
867,0.14069954570815774,0.15374573547858156,0.14069954570815774,0.15374573547858156,0.14069954570815774,0.15374573547858156,4
868,0.5647806291938969,0.16487493486431526,0.49067078637563494,0.15678269137989992,0.7888263890265663,0.12237799200476882,10
869,0.25849026415402687,0.1977476725263854,0.05319046303526004,0.0414779467046858,0.25849026415402687,0.1977476725263854,9
870,0.815998936272267,0.11513230852901915,0.6284875214033623,0.16618058910462868,0.815998936272267,0.11513230852901915,11
871,0.9999999999999999,6.595931620556318e-17,0.8271734101272805,0.13258488523787157,0.9999999999999999,6.595931620556318e-17,9
872,0.7992434178933532,0.13094136505580944,0.6266859324179235,0.14352095784385507,0.914086884055882,0.07625833170577677,12
873,1,0,0.34987902826592726,0.23214513302820305,1,0,6
874,0.8698314126888557,0.12406322467529947,0.3741388604954003,0.14790091890739468,0.8698314126888557,0.12406322467529947,8
875,1,0,1,0,1,0,4
876,0.3403385834583741,0.20467126996946716,0.06119519000701097,0.04723482240936509,0.3403385834583741,0.20467126996946716,23
877,0.8635760048668505,0.08209420529146438,0.7518882800560198,0.12512712071425589,0.8635760048668505,0.08209420529146438,20
878,0.8547738659852432,0.13782270950840442,0.8547738659852432,0.13782270950840442,0.8547738659852432,0.13782270950840442,8
879,0.6522914726621127,0.10896789114221207,0.6347355350471735,0.11936672669362994,0.7981153387987932,0.04756691816823024,37
880,0.5897531263551827,0.07683160509533463,0.47681591036295745,0.07524317764045428,0.6819644584947174,0.06260712193068171,55
881,0.5983158525699602,0.1185467976412867,0.47782414864640255,0.12941063892255952,0.6093564764437839,0.11865033591261175,26
882,0.2264361516447584,0.1058754678600302,0.14973883821669196,0.08969935436527329,0.2601041843107446,0.11223463512115513,22
883,0.5769813981638372,0.22714390274176063,0.10894583366455288,0.07587871189727352,0.5769813981638372,0.22714390274176063,11
884,0.5510762863755286,0.16126438214804875,0.32667392528309924,0.15788212441376698,0.5885988052782916,0.1585119438893303,28
885,0.32845477884349844,0.1385174733105025,0.22412247495987536,0.11579406310890239,0.38765635047728153,0.14756470925023493,31
886,0.39231986134910823,0.15194345259032266,0.21480653174628428,0.10628210214424715,0.39231986134910823,0.15194345259032266,25
887,0.26693175774625105,0.1607658314717474,0.05840973463637665,0.03812430976792123,0.6446571967178621,0.1723082900090293,17
888,0.48461667367844735,0.2204434984327363,0.08933758382629944,0.05665316230850219,0.48461667367844735,0.2204434984327363,17
889,0.13511290719708646,0.04621815308736127,0.06136157337886208,0.037380009650228856,0.4447841240346067,0.19324932041558138,19
890,0.6470706574806161,0.16232166365590273,0.4228656720712092,0.22809139298850498,0.6470706574806161,0.16232166365590273,11
891,0.3728686599284941,0.1401910082473651,0.19984140483388035,0.12053328888317065,0.3908272821686002,0.14053044684782495,31
892,0.1515601555815322,0.04516074457272645,0.08956044151350882,0.029807948718879818,0.35427082487208655,0.11158499833242526,33
893,0.6085382682750629,0.23148217569643703,0.3425282460856355,0.19330768373677926,0.6243756168039027,0.23287903479343428,12
894,0.6583872051491982,0.2531215140481365,0.36323845134155086,0.2518518405273961,0.6583872051491982,0.2531215140481365,6
895,0.11826502456264995,0.06327660371035147,0.048790099040248246,0.03790044164336096,0.15315271174539394,0.07651219685373443,15
896,0.42235937576415933,0.07861464762736257,0.05948505099852846,0.04058658680159561,0.5177243305520698,0.10334140988675573,21
897,0.5622179187982963,0.2021619160573664,0.518154529819432,0.20383055482496165,0.5844182405104715,0.21162457271642282,15
898,0.5302372425404939,0.21643323121422145,0.09141883292911147,0.07170070444549845,0.543564042203279,0.21444041560417423,33
899,0.7661590467950626,0.1281698571441512,0.17358762093249894,0.09837802453103714,0.7851005818903765,0.11966000131530308,25
900,0.5809371339643667,0.12218856554148876,0.33775708572352064,0.1514483828372433,0.6094145196855945,0.10929282323525655,25
901,0.4920654085773584,0.1812108532235702,0.28107512319783406,0.1919600469300903,0.6250156251134831,0.16117661900531532,17
902,0.3434107160878789,0.11630958121816336,0.24760102380110877,0.1255815488581893,0.6902297087838024,0.099944630459835,21
903,0.3766663387387514,0.10567617862733573,0.14262403463208798,0.05521282585442881,0.6006996550098336,0.06216994991482858,35
904,0.6381549346192191,0.12300071363495631,0.38703655175974483,0.23583644742039306,0.7278351030668027,0.13687276623432473,19
905,0.4726176266086795,0.18593093434150806,0.20706256295890513,0.16426406090302373,0.7143399093347353,0.16789070624418856,24
906,0.19540562517490573,0.11315659898511285,0.02842539013124897,0.031072957041637532,0.2362897676864077,0.14031860102310947,11
907,0.3771197247089327,0.14849088373070826,0.3134239030821735,0.13784922093835375,0.3771197247089327,0.14849088373070826,28
908,0.47888934649475556,0.1408120153131155,0.19896824612342737,0.14973703151088602,0.5230902752737747,0.13580410453062944,26
909,0.4005540182007355,0.13166271894317286,0.3829104393090245,0.12975202639272437,0.45677866324653543,0.14400113944194845,18
910,0.2620454862602498,0.16026298714723894,0.20826106152531218,0.1637233396672072,0.2620454862602498,0.16026298714723894,20
911,0.4798436580764539,0.23030874128479964,0.12069561540967208,0.07574844176589474,0.5197692203842329,0.22879206689403134,14
912,0.4178636950911627,0.09767010926662323,0.18716686486202172,0.08014360739468131,0.4728777669787088,0.09147132778277005,34
913,0.5896769972135414,0.14485601277617816,0.42283737712737723,0.1749724620660459,0.5896769972135414,0.14485601277617816,26
914,0.4996672188309672,0.09156783030761388,0.1998060870259735,0.11802449551378989,0.5118563037572343,0.09242526397537323,23
915,0.7223740296657682,0.10628829049415987,0.24262885518651411,0.13502908787909707,0.7258880516846402,0.10498610648966653,24
916,0.44205689415098426,0.05972870807512834,0.44205689415098426,0.05972870807512834,0.44205689415098426,0.05972870807512834,5
917,0.47114715812507435,0.16878073088468434,0.4283938275740792,0.17762229934368384,0.5331221166402796,0.1551133222573879,25
918,0.36472256686654836,0.23060684419090707,0.2579178705030409,0.1917542615016033,0.40624750447920693,0.24492303447461006,19
919,0.686866758428155,0.15417186626063806,0.6056366915526925,0.17187717318591747,0.8835400296446652,0.06348758277159816,20
920,0.78987889805313,0.10570646808885628,0.3381104356096197,0.09804593843245975,0.8152113395082234,0.09923185761291593,31
921,0.5877883501186976,0.1853330735943278,0.44976639867251533,0.18925341837227036,0.7217392826907545,0.1682978100335491,7
922,0.4941329095457409,0.1733944041994588,0.4941329095457409,0.1733944041994588,0.6455880868952011,0.1693060311301543,6
923,0.2371298607861292,0.11772821143268983,0.15125196431673965,0.07992018038497138,0.38471740251861275,0.17023144745469532,12
924,0.4181077019937099,0.22184752026629248,0.4181077019937099,0.22184752026629248,0.4634013194069818,0.2285520809403108,11
925,0.5908770521004384,0.16773990321747234,0.5908770521004384,0.16773990321747234,0.6520139723169689,0.14814237705303668,11
926,0.24730445367605225,0.14183501696005896,0.11636404125509665,0.09872785986962197,0.24730445367605225,0.14183501696005896,8
927,0.8106260021951605,0.09570354023968206,0.7427563870524706,0.09104919291769964,0.8106260021951605,0.09570354023968206,38
928,0.42110428255548477,0.17798063311858647,0.14193554057991198,0.09551609358616459,0.42110428255548477,0.17798063311858647,12
929,0.335411326684418,0.09472299972481908,0.19056017053479773,0.08861102789020092,0.4605055722239451,0.12514867090502232,15
930,0.5135178355743316,0.15194509706735415,0.2629644933697572,0.1363594503230495,0.6729730257274605,0.10810999333905699,17
931,0.48768760418493257,0.20222236457286752,0.2546057265298666,0.16620995274926062,0.5270088142601692,0.19995462433840228,14
932,0.28120990743164564,0.18581782884253129,0.14628246317229127,0.09329964598290483,0.38589816877731015,0.16803496133646806,28
